,SupplyChainId,Category,SubCategory,ProductId,ProductName,Description,Price,Quantity,ShippingCost,DeliveryTime,SellerId,SellerName,SellerCountry,SellerRating,SellerFeedback,OrderNumber,OrderId,OrderStatus,OrderDate,CustomerId
591,131,Books,Bottoms,116,Harry Potter,Loreal True Match Foundation,50.0,4,10,1,157,Elizabeth Doe,Israel,4.9,80,3,12357,Delivered,2020-07-20,361
592,141,Jewelry,Dolls,105,Diamond Necklace,Harry Potter and the Sorcerer's Stone,25.0,3,10,1,171,Sophia Doe,India,4.9,90,10,12356,Delivered,2020-07-21,357
593,131,Jewelry,Athletic Wear,103,Soda,Apple iPhone 11 64GB,100.0,2,8,3,165,Elizabeth Doe,Indonesia,4.8,75,11,12364,Cancelled,2020-07-21,359
594,136,Grocery,Necklaces,115,Sony Bravia,Harry Potter and the Sorcerer's Stone,35.0,2,10,1,159,David Doe,Japan,4.9,75,12,12354,Returned,2020-07-22,346
595,136,Shoes,Televisions,109,Jeans,Keurig K-Cup Coffee Maker,799.0,1,7,1,172,Ava Doe,Brazil,4.9,75,3,12361,Delivered,2020-07-22,345
596,136,Clothing,Bottoms,108,Printer,Dewalt 18 Volt Drill,19.99,1,7,2,161,Sarah Doe,Israel,4.7,80,4,12353,Cancelled,2020-07-22,345
597,131,Games,Phones,120,Harry Potter,50 inch LED 4K Ultra HD TV,19.99,1,5,2,157,Elizabeth Doe,Russia,4.9,80,19,12353,Cancelled,2020-07-20,347
598,130,Toys,Beverages,120,Tent,50 inch LED 4K Ultra HD TV,80.0,1,5,2,170,Jack Doe,Japan,4.7,90,4,12359,Cancelled,2020-07-22,353
599,132,Furniture,Supplements,101,Diamond Necklace,Coleman 4 Person Tent,35.0,1,5,3,171,William Doe,UK,4.9,95,3,12363,Delivered,2020-07-21,364
600,141,Toys,Phones,119,Tires,Spiderman Action Figure,2199.0,2,5,1,166,Noah Doe,Italy,4.9,98,13,12360,Returned,2020-07-21,345
601,129,Jewelry,Action Figures,115,Printer,Barbie Dreamhouse Playset,50.0,4,7,2,174,Mark Doe,Canada,4.7,85,15,12353,Cancelled,2020-07-21,363
602,139,Office,Fiction,117,Protein Powder,90 Degree By Reflex Yoga Pants,90.0,2,5,2,158,Emily Doe,Korea,4.8,95,2,12357,Cancelled,2020-07-20,354
603,130,Sports,Bottoms,116,Jeans,Ashley Furniture Sofa,120.0,1,10,3,169,Jane Doe,Spain,4.9,90,10,12359,Cancelled,2020-07-20,359
604,136,Grocery,Living Room,106,Nike Pegasus,Nike Pegasus 36 Running Shoes,19.0,2,10,2,168,Mark Doe,China,4.7,90,1,12358,Cancelled,2020-07-20,346
605,129,Toys,Small Appliances,110,Monopoly,Keurig K-Cup Coffee Maker,5.99,2,8,2,172,James Doe,Brazil,4.9,90,2,12361,Delivered,2020-07-23,352
606,129,Toys,Makeup,106,Yoga Pants,Spiderman Action Figure,5.99,4,5,1,176,William Doe,Italy,4.9,95,3,12364,Shipped,2020-07-23,350
607,129,Grocery,Office Supplies,113,Diamond Necklace,Levis 511 Slim Fit Jeans,19.99,3,5,2,160,Mia Doe,Brazil,4.9,98,3,12347,Returned,2020-07-21,359
608,130,Office,Office Supplies,112,Tires,Levis 511 Slim Fit Jeans,90.0,1,8,2,170,James Doe,Mexico,4.9,98,3,12348,Cancelled,2020-07-20,360
609,136,Electronics,Fiction,119,Drill,Hasbro Monopoly Game,120.0,1,5,1,161,William Doe,Russia,4.9,75,4,12351,Cancelled,2020-07-22,345
610,132,Games,Camping,114,Sony Bravia,Michelin Primacy Tires,400.0,4,8,2,169,Noah Doe,Indonesia,4.9,95,8,12352,Cancelled,2020-07-21,360
611,136,Clothing,Living Room,118,Yoga Pants,Michelin Primacy Tires,599.0,2,5,1,175,Olivia Doe,Italy,4.9,98,6,12359,Shipped,2020-07-22,350
612,125,Clothing,Dolls,109,Monopoly,Loreal True Match Foundation,50.0,3,6,3,157,Oliver Doe,Germany,4.9,98,2,12360,Cancelled,2020-07-20,354
613,139,Furniture,Bottoms,118,Waffle Maker,Harry Potter and the Sorcerer's Stone,90.0,4,7,3,171,Olivia Doe,China,4.9,75,17,12361,Delivered,2020-07-23,351
614,141,Home Improvement,Makeup,106,Soda,Harry Potter and the Sorcerer's Stone,19.0,2,5,2,159,David Doe,Japan,4.9,95,17,12364,Shipped,2020-07-21,349
615,134,Jewelry,Office Supplies,120,Yoga Pants,HP Color LaserJet Printer,35.0,2,6,3,172,Emily Doe,India,4.9,90,18,12360,Cancelled,2020-07-20,361
616,135,Books,Televisions,120,Foundation,Nike Pegasus 36 Running Shoes,400.0,2,6,2,166,Sophia Doe,Canada,4.9,98,3,12353,Delivered,2020-07-23,360
617,138,Clothing,Small Appliances,113,Protein Powder,90 Degree By Reflex Yoga Pants,799.0,4,8,2,166,Mark Doe,Spain,4.9,90,16,12353,Delivered,2020-07-22,363
618,126,Furniture,Action Figures,103,Diamond Necklace,Keurig K-Cup Coffee Maker,11.99,1,15,3,165,Sarah Doe,UK,4.9,95,13,12362,Cancelled,2020-07-22,355
619,125,Outdoors,Camping,109,Spiderman,Ashley Furniture Sofa,15.0,1,5,2,161,Oliver Doe,US,4.9,90,8,12351,Cancelled,2020-07-22,357
620,139,Outdoors,Phones,112,Protein Powder,Barbie Dreamhouse Playset,15.0,4,6,2,174,Jack Doe,Canada,4.9,85,9,12347,Returned,2020-07-23,360
621,130,Kitchen,Camping,116,iPhone 11,1 Carat Diamond Necklace,150.0,2,8,2,171,William Doe,Germany,4.9,90,15,12361,Cancelled,2020-07-22,359
622,139,Kitchen,Board Games,115,Jeans,Coleman 4 Person Tent,799.0,1,8,2,176,Jack Doe,Korea,4.8,80,4,12346,Shipped,2020-07-23,351
623,142,Games,Supplements,104,Waffle Maker,1 Carat Diamond Necklace,99.99,2,8,3,168,Jane Doe,India,4.9,98,18,12352,Returned,2020-07-22,347
624,139,Health,Necklaces,101,Barbie,50 inch LED 4K Ultra HD TV,150.0,1,10,2,173,Ava Doe,Canada,4.9,85,20,12355,Cancelled,2020-07-23,356
625,139,Jewelry,Camping,107,Nike Pegasus,Loreal True Match Foundation,25.0,4,10,2,160,Emily Doe,Russia,4.9,90,13,12353,Delivered,2020-07-21,358
626,129,Beauty,Supplements,105,Coffee Maker,90 Degree By Reflex Yoga Pants,90.0,4,10,1,174,Ava Doe,China,4.8,80,5,12345,Cancelled,2020-07-21,361
627,136,Electronics,Board Games,115,Waffle Maker,Michelin Primacy Tires,19.99,2,7,2,158,William Doe,Japan,4.7,95,16,12357,Cancelled,2020-07-23,352
628,125,Kitchen,Small Appliances,116,Foundation,Levis 511 Slim Fit Jeans,25.0,3,6,3,170,Olivia Doe,Indonesia,4.9,95,13,12357,Cancelled,2020-07-23,352
629,134,Appliances,Parts,116,Nike Pegasus,Barbie Dreamhouse Playset,599.0,4,7,2,162,Isabella Doe,France,4.9,95,10,12356,Shipped,2020-07-23,361
630,132,Sports,Beverages,109,Tent,Pepsi 12 Pack,2199.0,1,7,3,161,Olivia Doe,Brazil,4.9,85,3,12352,Shipped,2020-07-22,362
631,132,Office,Athletic Wear,102,Diamond Necklace,50 inch LED 4K Ultra HD TV,100.0,3,5,2,157,Emma Doe,Australia,4.9,95,15,12364,Delivered,2020-07-23,351
632,124,Toys,Makeup,105,iPhone 11,Coleman 4 Person Tent,35.0,4,8,1,176,James Doe,Israel,4.9,75,17,12353,Returned,2020-07-21,363
633,126,Office,Office Supplies,109,Nike Pegasus,Loreal True Match Foundation,2199.0,2,15,3,175,Elizabeth Doe,France,4.9,85,8,12348,Delivered,2020-07-21,362
634,124,Outdoors,Phones,108,Harry Potter,Pepsi 12 Pack,25.0,1,7,2,175,Jane Doe,Brazil,4.9,75,15,12347,Cancelled,2020-07-21,355
635,124,Health,Action Figures,119,Tires,Michelin Primacy Tires,19.0,1,5,2,158,Noah Doe,Japan,4.7,95,2,12354,Returned,2020-07-21,349
636,135,Clothing,Parts,101,Nike Pegasus,Cuisinart Belgian Waffle Maker,400.0,2,8,2,167,Mia Doe,Israel,4.9,75,16,12361,Delivered,2020-07-21,364
637,125,Beauty,Action Figures,112,Diamond Necklace,50 inch LED 4K Ultra HD TV,45.0,3,5,1,159,Jack Doe,Australia,4.9,85,2,12350,Delivered,2020-07-21,353
638,130,Health,Athletic Wear,111,Tires,Keurig K-Cup Coffee Maker,19.99,1,7,2,169,James Doe,Canada,4.9,98,11,12350,Delivered,2020-07-21,363
639,125,Appliances,Beverages,107,Drill,Barbie Dreamhouse Playset,5.99,2,7,1,157,Emily Doe,Australia,4.9,85,5,12350,Returned,2020-07-20,358
640,137,Outdoors,Necklaces,111,Foundation,Pepsi 12 Pack,25.0,2,7,3,162,William Doe,India,4.9,75,13,12350,Shipped,2020-07-20,359
641,125,Appliances,Running Shoes,105,Soda,HP Color LaserJet Printer,50.0,3,5,2,168,Noah Doe,Australia,4.7,98,17,12357,Delivered,2020-07-20,359
642,126,Games,Beverages,103,Foundation,Pepsi 12 Pack,5.99,1,5,3,159,James Doe,France,4.8,98,18,12352,Delivered,2020-07-22,357
643,134,Books,Athletic Wear,113,Jeans,Cuisinart Belgian Waffle Maker,400.0,2,10,3,175,Sophia Doe,Italy,4.9,90,8,12353,Delivered,2020-07-20,348
644,125,Grocery,Small Appliances,102,Spiderman,Nike Pegasus 36 Running Shoes,120.0,2,6,3,172,Mia Doe,Brazil,4.9,90,12,12361,Shipped,2020-07-20,346
645,129,Grocery,Necklaces,112,Harry Potter,Ashley Furniture Sofa,19.99,1,8,1,158,Mark Doe,Spain,4.9,90,13,12364,Returned,2020-07-23,347
646,129,Toys,Fiction,110,Sofa,Optimum Nutrition Protein Powder,100.0,3,8,3,161,Isabella Doe,Indonesia,4.9,90,4,12345,Cancelled,2020-07-20,350
647,140,Outdoors,Fiction,120,Nike Pegasus,Cuisinart Belgian Waffle Maker,5.99,3,10,1,168,Olivia Doe,Brazil,4.9,80,4,12362,Returned,2020-07-23,357
648,128,Outdoors,Running Shoes,117,Coffee Maker,Spiderman Action Figure,35.0,1,5,1,169,Olivia Doe,China,4.8,90,17,12350,Shipped,2020-07-21,346
649,136,Toys,Running Shoes,104,Harry Potter,50 inch LED 4K Ultra HD TV,90.0,1,5,2,165,James Doe,Korea,4.7,90,8,12353,Returned,2020-07-22,356
650,139,Sports,Televisions,104,Tires,1 Carat Diamond Necklace,5.99,1,7,2,158,Elizabeth Doe,Japan,4.9,90,1,12354,Returned,2020-07-21,351
651,135,Shoes,Tools,110,Protein Powder,Keurig K-Cup Coffee Maker,150.0,4,5,2,168,Emily Doe,Japan,4.9,98,12,12359,Returned,2020-07-21,345
652,142,Games,Fiction,117,Foundation,Apple iPhone 11 64GB,25.0,2,5,2,161,William Doe,Japan,4.7,85,6,12361,Delivered,2020-07-22,358
653,129,Toys,Small Appliances,101,Protein Powder,Coleman 4 Person Tent,45.0,1,5,1,162,Oliver Doe,China,4.9,90,9,12358,Cancelled,2020-07-20,363
654,123,Clothing,Office Supplies,101,Protein Powder,HP Color LaserJet Printer,99.99,3,5,2,162,William Doe,Russia,4.8,98,8,12363,Returned,2020-07-20,360
655,126,Games,Living Room,111,Yoga Pants,Levis 511 Slim Fit Jeans,100.0,1,8,2,165,David Doe,Spain,4.8,90,4,12350,Returned,2020-07-20,358
656,129,Sports,Televisions,105,Monopoly,Michelin Primacy Tires,35.0,1,6,1,174,Elizabeth Doe,Indonesia,4.9,90,13,12364,Returned,2020-07-22,351
657,130,Books,Necklaces,109,Coffee Maker,Levis 511 Slim Fit Jeans,799.0,2,5,3,165,Ava Doe,Canada,4.7,80,18,12359,Returned,2020-07-23,361
658,129,Jewelry,Athletic Wear,117,Sofa,Hasbro Monopoly Game,45.0,4,7,2,167,Ava Doe,France,4.9,90,1,12347,Delivered,2020-07-21,352
659,124,Appliances,Fiction,104,Coffee Maker,Nike Pegasus 36 Running Shoes,400.0,2,8,2,169,James Doe,Brazil,4.9,75,11,12356,Cancelled,2020-07-20,359
660,138,Outdoors,Board Games,112,Tires,Barbie Dreamhouse Playset,150.0,3,8,3,161,Jane Doe,China,4.9,80,10,12360,Delivered,2020-07-20,363
661,126,Games,Beverages,101,Tent,Keurig K-Cup Coffee Maker,2199.0,2,5,1,173,Emily Doe,China,4.9,95,2,12359,Returned,2020-07-21,359
662,135,Beauty,Supplements,120,Coffee Maker,Loreal True Match Foundation,50.0,3,7,1,176,Sarah Doe,Korea,4.8,85,1,12348,Cancelled,2020-07-23,354
663,141,Furniture,Parts,101,Tires,90 Degree By Reflex Yoga Pants,25.0,4,15,3,166,Emily Doe,Italy,4.9,95,10,12348,Returned,2020-07-21,347
664,125,Appliances,Beverages,117,iPhone 11,Ashley Furniture Sofa,15.0,3,8,3,160,James Doe,Spain,4.9,95,12,12356,Cancelled,2020-07-20,358
665,142,Jewelry,Camping,104,Sofa,HP Color LaserJet Printer,100.0,3,5,1,169,Emma Doe,Israel,4.9,90,6,12360,Returned,2020-07-20,354
666,130,Appliances,Necklaces,103,Waffle Maker,Michelin Primacy Tires,80.0,4,8,3,158,Isabella Doe,Italy,4.9,98,16,12348,Delivered,2020-07-21,363
667,131,Health,Board Games,117,Soda,Levis 511 Slim Fit Jeans,799.0,1,5,3,166,William Doe,Japan,4.9,95,12,12362,Cancelled,2020-07-21,355
668,130,Home Improvement,Camping,108,Spiderman,Hasbro Monopoly Game,45.0,3,15,1,169,John Doe,Australia,4.9,90,3,12362,Returned,2020-07-22,345
669,132,Automotive,Supplements,118,Soda,Pepsi 12 Pack,80.0,4,5,3,162,Sarah Doe,Spain,4.9,95,20,12350,Shipped,2020-07-21,347
670,135,Automotive,Makeup,114,Diamond Necklace,90 Degree By Reflex Yoga Pants,15.0,1,8,1,173,James Doe,Italy,4.9,95,8,12356,Cancelled,2020-07-21,354
671,141,Kitchen,Athletic Wear,107,Drill,Dewalt 18 Volt Drill,599.0,1,5,1,175,Jack Doe,Canada,4.9,95,4,12346,Returned,2020-07-21,350
672,136,Electronics,Fiction,106,Coffee Maker,Nike Pegasus 36 Running Shoes,25.0,1,7,3,175,James Doe,France,4.9,90,9,12364,Returned,2020-07-21,359
673,124,Outdoors,Phones,102,Printer,Michelin Primacy Tires,2199.0,3,5,2,167,Elizabeth Doe,Canada,4.9,90,15,12349,Shipped,2020-07-21,362
674,130,Office,Camping,103,Printer,Barbie Dreamhouse Playset,19.0,3,6,2,162,James Doe,Brazil,4.8,85,12,12359,Cancelled,2020-07-23,356
675,133,Toys,Makeup,118,Harry Potter,Harry Potter and the Sorcerer's Stone,25.0,3,5,1,168,Emily Doe,Germany,4.9,95,13,12353,Cancelled,2020-07-21,350
676,130,Grocery,Action Figures,118,Spiderman,50 inch LED 4K Ultra HD TV,799.0,4,7,3,173,James Doe,Mexico,4.9,90,9,12361,Returned,2020-07-22,347
677,139,Home Improvement,Necklaces,113,Diamond Necklace,50 inch LED 4K Ultra HD TV,99.99,4,8,2,173,Mark Doe,Australia,4.9,98,1,12355,Delivered,2020-07-20,345
678,130,Furniture,Makeup,109,Coffee Maker,HP Color LaserJet Printer,100.0,3,8,3,173,Oliver Doe,Germany,4.9,90,3,12351,Shipped,2020-07-22,364
679,139,Shoes,Camping,112,iPhone 11,Barbie Dreamhouse Playset,90.0,2,10,3,160,Tom Doe,Brazil,4.9,90,13,12355,Delivered,2020-07-23,354
680,139,Health,Televisions,114,Soda,Levis 511 Slim Fit Jeans,120.0,2,7,2,169,Isabella Doe,Germany,4.9,75,14,12349,Returned,2020-07-21,352
681,135,Clothing,Action Figures,116,Coffee Maker,Nike Pegasus 36 Running Shoes,150.0,4,6,1,170,Mark Doe,Israel,4.9,85,10,12352,Delivered,2020-07-22,352
682,126,Health,Televisions,115,Sony Bravia,Michelin Primacy Tires,15.0,2,7,2,176,Mark Doe,Canada,4.9,90,13,12360,Cancelled,2020-07-22,362
683,132,Books,Appliances,112,Coffee Maker,90 Degree By Reflex Yoga Pants,400.0,1,5,3,168,Mia Doe,Korea,4.8,85,1,12361,Shipped,2020-07-23,364
684,134,Jewelry,Supplements,104,Soda,90 Degree By Reflex Yoga Pants,15.0,2,8,3,173,Isabella Doe,Australia,4.9,90,20,12351,Cancelled,2020-07-23,360
685,126,Outdoors,Running Shoes,105,iPhone 11,Hasbro Monopoly Game,15.0,1,7,3,164,John Doe,Mexico,4.7,85,19,12362,Shipped,2020-07-21,360
686,126,Books,Camping,105,Spiderman,Loreal True Match Foundation,599.0,1,8,1,171,James Doe,Korea,4.9,80,13,12356,Returned,2020-07-21,364
687,140,Automotive,Action Figures,116,Nike Pegasus,90 Degree By Reflex Yoga Pants,11.99,2,7,3,170,Sophia Doe,US,4.9,75,12,12345,Delivered,2020-07-23,362
688,123,Books,Athletic Wear,112,Sofa,Hasbro Monopoly Game,50.0,3,8,3,170,Elizabeth Doe,Korea,4.9,75,15,12355,Returned,2020-07-22,347
689,127,Automotive,Beverages,112,Monopoly,90 Degree By Reflex Yoga Pants,19.0,1,7,1,174,Oliver Doe,India,4.9,85,12,12347,Cancelled,2020-07-20,363
690,135,Electronics,Tools,115,Coffee Maker,Michelin Primacy Tires,11.99,2,8,3,161,Sarah Doe,China,4.9,80,1,12352,Delivered,2020-07-20,355
691,138,Electronics,Fiction,106,Yoga Pants,Harry Potter and the Sorcerer's Stone,120.0,4,6,1,168,Isabella Doe,Australia,4.7,75,13,12359,Cancelled,2020-07-20,359
692,128,Office,Small Appliances,115,Barbie,Hasbro Monopoly Game,799.0,3,5,1,164,Olivia Doe,France,4.9,95,1,12354,Returned,2020-07-22,361
693,130,Electronics,Televisions,101,Sofa,Harry Potter and the Sorcerer's Stone,90.0,2,5,2,168,Jane Doe,South Africa,4.9,85,9,12346,Returned,2020-07-21,361
694,132,Shoes,Small Appliances,102,Harry Potter,Nike Pegasus 36 Running Shoes,799.0,1,6,1,163,James Doe,Korea,4.9,75,15,12357,Delivered,2020-07-20,347
695,132,Outdoors,Dolls,102,Tent,Spiderman Action Figure,599.0,3,8,2,165,Ava Doe,Mexico,4.9,90,12,12352,Cancelled,2020-07-22,346
696,140,Shoes,Beverages,109,Sofa,Keurig K-Cup Coffee Maker,11.99,3,7,1,162,Olivia Doe,Canada,4.9,80,6,12358,Delivered,2020-07-20,357
697,141,Office,Office Supplies,116,Monopoly,Keurig K-Cup Coffee Maker,799.0,2,10,3,164,Jack Doe,Russia,4.8,95,3,12358,Delivered,2020-07-23,357
698,136,Toys,Parts,113,Soda,90 Degree By Reflex Yoga Pants,100.0,4,7,1,164,Sophia Doe,Australia,4.9,98,2,12357,Delivered,2020-07-23,358
699,124,Toys,Parts,117,Soda,Apple iPhone 11 64GB,35.0,4,5,2,160,Emily Doe,Israel,4.9,90,8,12364,Shipped,2020-07-22,360
700,124,Outdoors,Small Appliances,115,Harry Potter,Levis 511 Slim Fit Jeans,799.0,2,5,2,171,William Doe,Germany,4.9,75,14,12358,Returned,2020-07-22,352
701,136,Shoes,Camping,101,Protein Powder,Pepsi 12 Pack,15.0,1,7,2,170,Ava Doe,Canada,4.9,95,19,12362,Shipped,2020-07-21,363
702,130,Games,Action Figures,111,Diamond Necklace,Hasbro Monopoly Game,19.0,2,6,3,161,James Doe,China,4.9,90,9,12353,Cancelled,2020-07-23,352
703,136,Electronics,Athletic Wear,102,Nike Pegasus,Nike Pegasus 36 Running Shoes,19.99,1,8,2,163,Mia Doe,South Africa,4.8,85,11,12349,Returned,2020-07-22,346
704,141,Beauty,Fiction,118,Coffee Maker,Spiderman Action Figure,50.0,4,10,2,172,Sarah Doe,UK,4.9,98,13,12345,Cancelled,2020-07-21,363
705,130,Sports,Appliances,105,Sony Bravia,Pepsi 12 Pack,15.0,2,5,1,167,Noah Doe,Spain,4.9,98,11,12362,Cancelled,2020-07-20,359
706,133,Outdoors,Small Appliances,117,Spiderman,Loreal True Match Foundation,150.0,3,6,2,160,Mark Doe,Italy,4.9,90,20,12347,Returned,2020-07-22,352
707,128,Beauty,Office Supplies,120,Yoga Pants,Optimum Nutrition Protein Powder,35.0,4,6,2,160,Emma Doe,Australia,4.8,90,3,12348,Cancelled,2020-07-20,363
708,124,Health,Camping,118,Protein Powder,Optimum Nutrition Protein Powder,35.0,4,6,2,157,David Doe,Germany,4.7,90,11,12353,Shipped,2020-07-22,363
709,134,Toys,Camping,103,Jeans,Cuisinart Belgian Waffle Maker,19.99,2,8,1,164,James Doe,Russia,4.9,85,8,12357,Cancelled,2020-07-21,357
710,137,Electronics,Dolls,120,Nike Pegasus,1 Carat Diamond Necklace,25.0,4,5,2,160,Tom Doe,Mexico,4.9,75,20,12355,Delivered,2020-07-21,355
711,128,Books,Fiction,103,Coffee Maker,90 Degree By Reflex Yoga Pants,25.0,2,5,2,160,Emily Doe,UK,4.9,85,16,12355,Cancelled,2020-07-22,358
712,124,Jewelry,Parts,106,Harry Potter,Dewalt 18 Volt Drill,11.99,3,10,2,160,James Doe,Australia,4.8,98,3,12349,Delivered,2020-07-21,345
713,141,Electronics,Phones,106,Diamond Necklace,Hasbro Monopoly Game,2199.0,2,5,2,160,David Doe,Japan,4.8,95,9,12360,Cancelled,2020-07-21,360
714,126,Toys,Fiction,120,Harry Potter,50 inch LED 4K Ultra HD TV,2199.0,2,8,1,169,Sophia Doe,Russia,4.9,95,15,12349,Delivered,2020-07-22,348
715,127,Appliances,Fiction,107,Jeans,90 Degree By Reflex Yoga Pants,799.0,2,10,1,175,Elizabeth Doe,UK,4.9,95,20,12351,Cancelled,2020-07-21,360
716,126,Electronics,Fiction,116,Drill,Dewalt 18 Volt Drill,90.0,1,8,3,165,James Doe,UK,4.8,85,14,12364,Delivered,2020-07-23,346
717,136,Sports,Running Shoes,108,Sofa,Levis 511 Slim Fit Jeans,120.0,2,15,1,165,Sarah Doe,Germany,4.9,80,5,12345,Shipped,2020-07-20,362
718,141,Appliances,Tools,101,Foundation,Michelin Primacy Tires,45.0,1,5,2,157,James Doe,Indonesia,4.9,95,14,12361,Cancelled,2020-07-23,349
719,140,Toys,Action Figures,111,Barbie,Spiderman Action Figure,50.0,4,5,1,161,Isabella Doe,Germany,4.9,85,12,12345,Delivered,2020-07-21,359
720,134,Clothing,Small Appliances,102,iPhone 11,Hasbro Monopoly Game,19.99,1,10,1,157,Ava Doe,Germany,4.8,85,7,12348,Delivered,2020-07-21,363
721,130,Grocery,Camping,114,Tent,Apple iPhone 11 64GB,799.0,4,8,2,157,Oliver Doe,Brazil,4.9,85,17,12347,Returned,2020-07-22,362
722,137,Office,Televisions,119,iPhone 11,Michelin Primacy Tires,80.0,1,15,3,174,James Doe,Japan,4.8,98,19,12362,Cancelled,2020-07-22,352
723,138,Clothing,Makeup,115,iPhone 11,Ashley Furniture Sofa,45.0,1,5,2,171,Mark Doe,India,4.9,98,16,12361,Returned,2020-07-22,345
724,137,Clothing,Athletic Wear,107,Diamond Necklace,90 Degree By Reflex Yoga Pants,25.0,4,5,2,171,Mia Doe,Russia,4.9,75,10,12358,Returned,2020-07-21,350
725,142,Jewelry,Office Supplies,102,Sony Bravia,Spiderman Action Figure,2199.0,1,5,2,157,Olivia Doe,Canada,4.9,90,17,12356,Returned,2020-07-20,363
726,124,Sports,Athletic Wear,120,Coffee Maker,Keurig K-Cup Coffee Maker,25.0,1,5,2,159,Jane Doe,Canada,4.8,85,14,12349,Shipped,2020-07-22,359
727,130,Appliances,Living Room,107,Coffee Maker,Nike Pegasus 36 Running Shoes,50.0,1,10,3,159,James Doe,Canada,4.9,98,17,12353,Delivered,2020-07-23,364
728,137,Electronics,Running Shoes,112,Tent,90 Degree By Reflex Yoga Pants,2199.0,1,8,3,174,Oliver Doe,Israel,4.9,90,7,12352,Cancelled,2020-07-22,345
729,123,Health,Tools,105,Drill,90 Degree By Reflex Yoga Pants,15.0,4,6,3,160,Olivia Doe,Spain,4.8,80,16,12351,Shipped,2020-07-22,359
730,141,Jewelry,Phones,101,Monopoly,Barbie Dreamhouse Playset,2199.0,4,6,1,168,Mia Doe,South Africa,4.9,95,17,12358,Delivered,2020-07-22,355
731,139,Office,Camping,106,Jeans,50 inch LED 4K Ultra HD TV,15.0,1,5,3,171,James Doe,UK,4.9,95,5,12347,Cancelled,2020-07-20,350
732,134,Health,Makeup,109,Harry Potter,Nike Pegasus 36 Running Shoes,19.99,2,10,2,169,Jack Doe,France,4.8,95,20,12345,Delivered,2020-07-21,360
733,137,Kitchen,Phones,102,Sony Bravia,Levis 511 Slim Fit Jeans,799.0,3,5,2,157,Ava Doe,Mexico,4.9,90,10,12362,Cancelled,2020-07-20,353
734,138,Home Improvement,Parts,101,Yoga Pants,Hasbro Monopoly Game,400.0,4,10,1,158,Jane Doe,Korea,4.9,95,16,12351,Returned,2020-07-21,364
735,132,Books,Board Games,105,Barbie,50 inch LED 4K Ultra HD TV,150.0,2,6,2,163,Ava Doe,Canada,4.9,75,3,12357,Returned,2020-07-23,359
736,135,Automotive,Office Supplies,107,Drill,1 Carat Diamond Necklace,45.0,3,7,3,157,James Doe,China,4.8,75,18,12358,Cancelled,2020-07-22,360
737,140,Jewelry,Living Room,108,Yoga Pants,Keurig K-Cup Coffee Maker,599.0,3,5,1,161,Jane Doe,US,4.9,90,12,12364,Cancelled,2020-07-23,351
738,126,Grocery,Living Room,117,Diamond Necklace,Pepsi 12 Pack,5.99,3,5,2,160,James Doe,Australia,4.9,95,1,12357,Delivered,2020-07-20,352
739,127,Electronics,Dolls,103,Sofa,Pepsi 12 Pack,19.99,3,10,3,157,Mia Doe,Israel,4.9,90,16,12352,Returned,2020-07-22,349
740,137,Home Improvement,Athletic Wear,107,Sony Bravia,90 Degree By Reflex Yoga Pants,15.0,1,7,2,173,Isabella Doe,Spain,4.8,85,5,12347,Shipped,2020-07-21,363
741,137,Grocery,Action Figures,102,Spiderman,Harry Potter and the Sorcerer's Stone,35.0,1,6,1,164,Olivia Doe,Brazil,4.9,95,18,12351,Returned,2020-07-23,353
742,129,Shoes,Office Supplies,118,Harry Potter,Spiderman Action Figure,35.0,1,5,2,165,Sophia Doe,China,4.9,90,18,12358,Shipped,2020-07-21,352
743,125,Office,Makeup,109,Foundation,Cuisinart Belgian Waffle Maker,100.0,4,5,3,171,John Doe,India,4.9,90,7,12351,Delivered,2020-07-21,349
744,141,Jewelry,Athletic Wear,102,Jeans,Cuisinart Belgian Waffle Maker,19.99,4,5,2,172,Tom Doe,France,4.8,85,12,12357,Shipped,2020-07-20,352
745,134,Beauty,Fiction,108,Drill,Harry Potter and the Sorcerer's Stone,19.99,4,7,2,171,John Doe,Australia,4.9,90,10,12352,Returned,2020-07-23,351
746,132,Clothing,Running Shoes,120,Spiderman,Ashley Furniture Sofa,120.0,3,5,2,166,Mia Doe,UK,4.8,90,1,12362,Returned,2020-07-22,350
747,128,Books,Makeup,106,Protein Powder,HP Color LaserJet Printer,25.0,2,7,3,165,James Doe,Australia,4.8,98,2,12345,Shipped,2020-07-20,357
748,131,Appliances,Board Games,117,Printer,Loreal True Match Foundation,25.0,1,6,1,171,Mia Doe,China,4.7,85,20,12346,Delivered,2020-07-22,355
749,126,Health,Living Room,102,Monopoly,Keurig K-Cup Coffee Maker,2199.0,3,8,2,168,Jack Doe,Korea,4.8,98,11,12349,Returned,2020-07-21,348
750,141,Kitchen,Dolls,112,Monopoly,Barbie Dreamhouse Playset,19.99,4,8,1,174,Sarah Doe,France,4.9,75,15,12347,Cancelled,2020-07-21,352
