CustomerID,City,StateProvinceName,CountryRegionName,PostalCode,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome
66729,Sedro Woolley,Washington,United States,98284,9/28/1941,Graduate Degree,Management,M,M,1,2,0,5,135473
66678,Chula Vista,California,United States,91910,4/25/1941,Bachelors ,Management,F,M,1,2,0,5,114096
61680,San Carlos,California,United States,94070,1/14/1941,Bachelors ,Management,M,M,1,4,3,3,168046
58072,Les Ulis,Essonne,France,91940,4/20/1973,Partial High School,Manual,F,S,0,2,0,0,17179
67854,Offenbach,Saarland,Germany,63009,6/9/1973,Partial High School,Manual,F,S,0,2,0,0,23104
85659,Hannover,Nordrhein-Westfalen,Germany,30601,7/17/1973,Partial College,Clerical,F,S,0,1,0,0,43363
71508,Metz,Moselle,France,57000,6/7/1974,Partial College,Clerical,F,M,0,1,0,0,41697
78175,Sèvres,Hauts de Seine,France,92310,12/4/1974,Partial College,Clerical,F,S,0,1,0,0,51368
90286,Suresnes,Hauts de Seine,France,92150,11/2/1974,Partial College,Clerical,M,S,0,1,0,0,47473
83471,Saarlouis,Saarland,Germany,66740,1/14/1974,Partial College,Clerical,F,S,0,1,0,0,56393
96147,Bottrop,Nordrhein-Westfalen,Germany,46236,2/12/1980,Partial High School,Manual,F,S,0,2,0,0,14316
64747,Orleans,Loiret,France,45000,11/13/1980,Partial High School,Manual,M,M,0,2,0,0,20348
78951,Bobigny,Seine Saint Denis,France,93000,4/12/1980,Partial High School,Manual,F,S,0,2,0,0,27861
95159,Peterborough,England,United Kingdom,PB12,5/16/1979,Partial College,Clerical,M,S,0,1,0,0,54258
56653,York,England,United Kingdom,YO15,10/16/1978,High School,Manual,F,S,1,1,0,0,45885
83591,Werne,Nordrhein-Westfalen,Germany,59368,9/14/1973,High School,Manual,M,S,0,1,0,0,42877
53265,Orleans,Loiret,France,45000,2/21/1972,Partial High School,Manual,M,S,1,2,0,0,24033
85786,London,England,United Kingdom,SW8 4BG,2/27/1972,Partial High School,Manual,F,S,0,2,0,0,19412
97213,Cergy,Val d'Oise,France,95000,10/3/1972,Partial High School,Manual,F,S,0,2,0,0,10839
78346,Frankfurt,Bayern,Germany,91480,7/26/1972,Partial High School,Manual,F,S,1,2,0,0,25595
72362,Colombes,Hauts de Seine,France,92700,1/19/1973,High School,Manual,M,S,0,1,0,0,52339
86458,Kirkby,England,United Kingdom,KB9,12/12/1973,Bachelors ,Skilled Manual,M,M,1,1,1,1,52858
81230,Berks,England,United Kingdom,SL4 1RH,11/27/1972,High School,Manual,F,S,1,1,0,0,51853
95645,Stuttgart,Saarland,Germany,70452,2/3/1972,High School,Manual,M,S,1,1,0,0,49517
54795,Solingen,Nordrhein-Westfalen,Germany,42651,11/22/1972,Partial College,Clerical,F,S,1,0,2,2,39355
68912,Bury,England,United Kingdom,PE17,4/18/1971,Partial High School,Manual,M,S,0,2,0,0,23268
65340,Drancy,Seine Saint Denis,France,93700,8/11/1971,High School,Manual,F,S,0,1,0,0,47755
69288,Erlangen,Bayern,Germany,91054,12/12/1970,Partial College,Clerical,F,S,1,0,2,2,33384
80432,Villeneuve-d'Ascq,Nord,France,59491,5/20/1971,Partial College,Clerical,M,S,1,1,2,2,62227
62030,Saint-Denis,Seine Saint Denis,France,93400,6/20/1970,Partial College,Clerical,F,M,0,2,2,2,49879
56932,Santa Cruz,California,United States,95062,10/2/1975,Partial College,Clerical,F,S,1,0,3,3,39447
87778,Edmonds,Washington,United States,98020,12/20/1974,Partial College,Clerical,F,S,1,2,3,3,50669
56545,Woodburn,Oregon,United States,97071,3/4/1966,Graduate Degree,Skilled Manual,F,S,1,0,0,0,90598
82466,Spring Valley,California,United States,91977,12/20/1953,Bachelors ,Skilled Manual,M,M,1,1,0,1,57396
72293,Cliffside,British Columbia,Canada,V8Y 1L1,2/5/1953,Bachelors ,Skilled Manual,F,M,1,1,0,1,56973
60890,Tacoma,Washington,United States,98403,8/17/1953,Partial College,Clerical,F,M,1,1,0,1,64763
86779,Cliffside,British Columbia,Canada,V8Y 1L1,5/20/1954,Partial High School,Manual,F,M,0,2,0,2,31652
67184,Olympia,Washington,United States,98501,3/21/1955,Partial College,Clerical,M,M,1,1,0,1,43885
96612,Spring Valley,California,United States,91977,10/22/1955,Partial College,Clerical,F,M,1,1,0,1,36356
88497,Burlingame,California,United States,94010,3/25/1955,Partial College,Clerical,F,M,1,1,0,1,48196
91537,Palo Alto,California,United States,94303,9/8/1955,Partial College,Clerical,M,M,1,1,0,1,58294
91849,Yakima,Washington,United States,98901,1/18/1955,Graduate Degree,Skilled Manual,M,M,0,0,0,5,151331
83063,Lynnwood,Washington,United States,98036,5/22/1956,Partial College,Clerical,M,M,1,1,0,1,67233
74305,Berkeley,California,United States,94704,12/27/1975,Partial College,Clerical,M,S,1,0,3,3,63457
73930,Olympia,Washington,United States,98501,3/22/1956,Partial College,Clerical,M,M,1,1,0,1,47891
95815,Langley,British Columbia,Canada,V3A 4R2,6/28/1956,Partial College,Clerical,F,M,1,1,0,1,59456
99374,Cliffside,British Columbia,Canada,V8Y 1L1,4/8/1956,Partial College,Clerical,M,M,1,1,0,1,52962
89158,Salem,Oregon,United States,97301,3/7/1956,Partial College,Clerical,M,M,1,1,0,1,68224
68013,Burnaby,British Columbia,Canada,V3J 6Z3,3/22/1956,Partial College,Clerical,M,M,1,1,0,1,50430
67308,Bellflower,California,United States,90706,3/3/1956,Partial College,Clerical,M,M,1,1,0,1,60305
80058,Chula Vista,California,United States,91910,6/28/1957,Partial College,Clerical,F,M,1,1,0,1,43974
63756,Burlingame,California,United States,94010,4/24/1957,Partial College,Clerical,F,M,1,1,0,1,44093
82405,Lemon Grove,California,United States,91945,10/5/1958,Graduate Degree,Skilled Manual,M,S,1,0,0,4,101926
66673,Long Beach,California,United States,90802,9/27/1958,Graduate Degree,Skilled Manual,F,S,1,0,0,4,77619
55579,Bremerton,Washington,United States,98312,3/21/1958,Graduate Degree,Skilled Manual,M,M,1,0,0,4,111427
54157,Metchosin,British Columbia,Canada,V9,4/12/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,103071
64317,Bremerton,Washington,United States,98312,3/8/1959,Graduate Degree,Skilled Manual,M,M,0,0,0,4,99303
54871,Tremblay-en-France,Seine Saint Denis,France,93290,1/14/1968,Partial College,Manual,M,M,1,1,1,1,13596
54365,Leipzig,Nordrhein-Westfalen,Germany,4139,3/21/1968,Bachelors ,Clerical,F,M,1,0,0,1,42196
78163,York,England,United Kingdom,YO15,3/18/1968,Bachelors ,Clerical,F,M,1,0,0,1,39795
57609,Colombes,Hauts de Seine,France,92700,6/13/1968,Graduate Degree,Clerical,M,M,1,0,0,0,70183
72914,München,Hamburg,Germany,80074,3/18/1968,Graduate Degree,Clerical,M,M,1,0,0,0,66605
69441,Offenbach,Saarland,Germany,63009,8/4/1968,Graduate Degree,Clerical,F,S,1,0,0,0,64496
52791,Werne,Nordrhein-Westfalen,Germany,59368,7/28/1926,Bachelors ,Clerical,M,M,1,1,0,1,64595
66808,Salzgitter,Hessen,Germany,38231,4/20/1967,Partial College,Manual,M,S,0,1,1,1,22143
54224,Tremblay-en-France,Seine Saint Denis,France,93290,8/21/1967,High School,Manual,F,M,1,1,1,1,16978
66784,Essen,Hamburg,Germany,45001,4/10/1967,Bachelors ,Clerical,F,S,0,0,1,1,39675
96118,München,Hessen,Germany,80074,6/26/1967,Bachelors ,Clerical,F,M,1,1,1,1,48730
59662,Paris,Seine (Paris),France,75005,2/9/1966,Partial High School,Manual,M,S,1,2,4,5,30722
72229,Drancy,Seine Saint Denis,France,93700,2/18/1966,High School,Manual,M,M,1,1,1,1,26566
65411,Saint Germain en Laye,Yveline,France,78100,4/23/1966,High School,Manual,M,S,1,0,2,2,11610
57409,Orleans,Loiret,France,45000,2/9/1966,High School,Manual,M,S,1,0,2,2,10992
91340,Roubaix,Nord,France,59100,6/15/1967,Bachelors ,Clerical,M,M,1,0,0,0,53577
73152,Roncq,Nord,France,59223,11/17/1927,High School,Manual,F,M,0,2,0,4,17833
90862,Paris,Seine (Paris),France,75009,5/6/1966,Bachelors ,Clerical,M,S,0,1,1,1,54964
58534,Hamburg,Hamburg,Germany,20354,1/20/1966,Bachelors ,Skilled Manual,M,M,1,1,1,1,66087
58613,Kassel,Hessen,Germany,34117,7/7/1965,Partial High School,Manual,M,S,1,2,3,5,21836
60410,Saarlouis,Saarland,Germany,66740,6/4/1964,Partial High School,Manual,F,S,1,1,2,5,12007
72575,Sulzbach Taunus,Saarland,Germany,66272,7/14/1964,High School,Manual,M,S,1,2,2,2,21497
50015,Poing,Saarland,Germany,66041,1/16/1964,High School,Manual,F,S,1,0,3,3,17797
57462,Berlin,Saarland,Germany,12171,4/21/1964,High School,Manual,M,S,1,0,3,3,21907
94100,Paris,Seine (Paris),France,75013,3/13/1964,Bachelors ,Skilled Manual,F,M,1,2,1,1,39676
50251,Hof,Bayern,Germany,95010,9/27/1933,Partial College,Manual,F,M,1,1,0,2,28158
63388,Neunkirchen,Saarland,Germany,66578,5/11/1966,Bachelors ,Professional,M,M,1,0,0,0,56552
90999,Paris,Seine (Paris),France,75008,3/6/1965,Partial College,Clerical,M,S,1,1,2,2,66944
83864,Saint Ouen,Loir et Cher,France,41100,8/2/1965,Partial College,Clerical,F,S,1,1,2,2,44652
64919,Münster,Saarland,Germany,48001,3/28/1965,Bachelors ,Skilled Manual,M,M,1,0,0,1,63165
64729,Drancy,Seine Saint Denis,France,93700,2/26/1963,Partial College,Clerical,M,S,1,2,2,2,60485
62215,Frankfurt,Bayern,Germany,91480,6/6/1977,High School,Manual,M,S,0,1,0,0,14969
73918,Orleans,Loiret,France,45000,9/26/1979,High School,Manual,F,S,1,2,4,4,18543
82736,Stuttgart,Saarland,Germany,70452,2/4/1979,Partial College,Clerical,F,S,1,1,3,3,45751
79715,Lancaster,England,United Kingdom,LA1 1LN,5/23/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,45136
70960,London,England,United Kingdom,W1N 9FA,4/7/1963,Bachelors ,Skilled Manual,F,M,1,0,0,1,56316
93651,Warrington,England,United Kingdom,WA3 7BH,8/17/1963,Bachelors ,Skilled Manual,M,M,1,0,0,1,67285
80114,Berlin,Hessen,Germany,14111,4/21/1962,Partial College,Clerical,F,S,1,1,0,1,41177
88588,Billericay,England,United Kingdom,CM11,8/17/1962,Partial College,Clerical,F,S,1,1,0,1,42052
63446,London,England,United Kingdom,W1X3SE,3/25/1962,Bachelors ,Skilled Manual,F,M,1,1,0,1,40761
64041,Pantin,Seine Saint Denis,France,93500,2/11/1978,Partial College,Clerical,F,S,1,2,3,3,50333
83619,Paderborn,Nordrhein-Westfalen,Germany,33098,8/25/1978,Partial College,Clerical,M,S,1,1,4,4,57789
77779,Billericay,England,United Kingdom,CM11,5/3/1978,Partial College,Clerical,F,S,1,2,4,4,52264
64876,Reading,England,United Kingdom,RG7 5H7,3/24/1976,High School,Manual,F,M,0,1,0,0,21909
97754,Paris,Seine (Paris),France,75006,6/18/1975,Partial High School,Manual,F,S,1,2,0,0,27167
81360,Paderborn,Nordrhein-Westfalen,Germany,33098,7/20/1975,Partial High School,Manual,F,S,1,2,0,0,25646
93221,Paris,Seine (Paris),France,75006,5/13/1975,High School,Manual,F,S,0,1,0,0,29765
54643,Boulogne-sur-Mer,Pas de Calais,France,62200,3/25/1976,High School,Manual,F,M,0,1,0,0,25073
96442,Bonn,Nordrhein-Westfalen,Germany,53131,9/19/1976,Partial High School,Manual,M,S,0,1,0,0,11850
62570,Erlangen,Bayern,Germany,91054,5/11/1975,Partial College,Clerical,F,S,0,1,0,0,44875
66139,Bellingham,Washington,United States,98225,5/15/1959,Graduate Degree,Skilled Manual,F,S,1,0,0,4,95890
81222,Oakland,California,United States,94611,7/22/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,82622
68813,Sedro Woolley,Washington,United States,98284,5/5/1959,Graduate Degree,Skilled Manual,M,M,1,0,0,4,100621
71691,Beverly Hills,California,United States,90210,9/14/1972,High School,Skilled Manual,M,M,1,3,4,4,41412
65230,Los Angeles,California,United States,90012,7/16/1972,Graduate Degree,Skilled Manual,M,M,1,0,0,0,71292
93843,Port Hammond,British Columbia,Canada,V6B 3P7,9/11/1973,Graduate Degree,Skilled Manual,M,S,0,0,0,0,67666
60250,Burbank,California,United States,91502,11/14/1973,Graduate Degree,Skilled Manual,F,S,1,0,0,1,58491
86059,San Carlos,California,United States,94070,3/27/1973,Graduate Degree,Skilled Manual,M,M,1,0,0,1,86109
97222,Coronado,California,United States,92118,11/6/1971,Graduate Degree,Skilled Manual,F,S,1,0,0,1,87356
83391,San Francisco,California,United States,94109,8/15/1971,Graduate Degree,Skilled Manual,M,M,1,0,0,1,100052
75126,San Diego,California,United States,92102,11/3/1971,Graduate Degree,Skilled Manual,F,S,1,0,0,1,66200
78336,Bellflower,California,United States,90706,2/13/1971,Graduate Degree,Skilled Manual,M,M,1,0,1,1,108745
82028,Lake Oswego,Oregon,United States,97034,10/9/1971,Graduate Degree,Skilled Manual,F,M,1,0,1,1,88316
73178,Novato,California,United States,94947,7/19/1971,Graduate Degree,Skilled Manual,M,M,1,0,1,1,107058
96054,Oregon City,Oregon,United States,97045,4/16/1971,Graduate Degree,Skilled Manual,F,M,1,0,1,1,93561
69487,Royal Oak,British Columbia,Canada,V8X,4/10/1972,Graduate Degree,Skilled Manual,M,M,1,0,1,1,100217
51561,Redwood City,California,United States,94063,4/4/1972,Graduate Degree,Professional,F,M,1,0,0,2,88942
94677,Santa Cruz,California,United States,95062,8/7/1972,Graduate Degree,Professional,F,M,1,0,0,2,109453
93780,Burnaby,British Columbia,Canada,V3J 6Z3,4/6/1970,Bachelors ,Skilled Manual,F,M,1,0,1,1,30338
56115,Corvallis,Oregon,United States,97330,7/16/1970,Bachelors ,Skilled Manual,F,M,1,0,1,1,46847
82543,Burbank,California,United States,91502,1/6/1970,Bachelors ,Skilled Manual,F,M,1,0,1,1,46861
70771,Burbank,California,United States,91502,9/9/1970,Bachelors ,Skilled Manual,F,M,1,0,1,1,61175
92512,Palo Alto,California,United States,94303,6/5/1970,Graduate Degree,Professional,M,M,1,0,0,1,119395
80604,W. Linn,Oregon,United States,97068,2/12/1969,Bachelors ,Skilled Manual,M,M,1,0,2,2,55240
62028,Chula Vista,California,United States,91910,2/19/1969,Bachelors ,Skilled Manual,M,M,1,0,2,2,57769
59320,Burien,Washington,United States,98168,8/19/1971,Graduate Degree,Professional,M,M,1,0,0,1,114822
86616,Kirkland,Washington,United States,98033,11/23/1971,Graduate Degree,Professional,F,M,1,0,0,1,99744
85049,Renton,Washington,United States,98055,3/12/1971,Graduate Degree,Professional,M,M,1,0,0,1,123242
80106,Haney,British Columbia,Canada,V2W 1W2,4/10/1956,Partial High School,Clerical,F,S,0,2,0,3,24934
53613,Renton,Washington,United States,98055,2/23/1968,Bachelors ,Skilled Manual,M,M,1,0,2,2,99027
85824,Port Hammond,British Columbia,Canada,V6B 3P7,4/11/1967,Bachelors ,Professional,F,S,0,1,0,0,63266
83593,Puyallup,Washington,United States,98371,3/20/1967,Bachelors ,Professional,F,S,0,1,0,0,51725
53642,Port Hammond,British Columbia,Canada,V6B 3P7,5/23/1970,Graduate Degree,Professional,F,M,1,0,0,1,83329
99726,Santa Monica,California,United States,90401,2/13/1970,Graduate Degree,Professional,F,M,1,0,0,2,112726
64804,Langford,British Columbia,Canada,V9,7/10/1967,Bachelors ,Skilled Manual,M,S,0,1,2,2,92484
53676,Edmonds,Washington,United States,98020,9/13/1967,Bachelors ,Skilled Manual,F,S,1,1,2,2,81878
85991,Palo Alto,California,United States,94303,3/16/1966,Bachelors ,Skilled Manual,F,S,1,0,3,3,73528
56535,Mill Valley,California,United States,94941,8/21/1966,Bachelors ,Skilled Manual,M,S,1,0,3,3,84154
75416,Burbank,California,United States,91502,8/13/1966,Graduate Degree,Professional,F,M,1,0,0,0,89361
64215,Lakewood,California,United States,90712,7/18/1966,Graduate Degree,Professional,F,M,1,0,0,4,96197
58890,Newton,British Columbia,Canada,V2L3W8,11/10/1969,Graduate Degree,Professional,F,M,1,0,0,2,92963
98303,Corvallis,Oregon,United States,97330,3/5/1969,Graduate Degree,Professional,F,M,1,0,0,5,105554
99022,Les Ulis,Essonne,France,91940,1/5/1945,High School,Professional,F,M,0,2,1,5,78378
61503,Lincoln Acres,California,United States,91950,11/12/1969,Graduate Degree,Professional,M,S,1,0,0,3,138275
67303,Newport Beach,California,United States,92625,5/4/1969,Graduate Degree,Professional,M,M,1,0,0,3,144346
50208,Cliffside,British Columbia,Canada,V8Y 1L1,3/27/1965,Bachelors ,Professional,F,S,1,1,0,0,61595
95745,Seattle,Washington,United States,98104,1/4/1965,Bachelors ,Professional,F,S,0,1,0,0,44512
78763,Spokane,Washington,United States,99202,2/8/1965,Bachelors ,Professional,M,S,0,1,0,0,91411
96692,Santa Monica,California,United States,90401,3/24/1965,Bachelors ,Skilled Manual,M,M,1,2,3,3,127139
78395,Lynnwood,Washington,United States,98036,5/10/1965,Bachelors ,Skilled Manual,F,S,1,2,3,3,103784
61925,Grossmont,California,United States,91941,2/17/1965,Bachelors ,Skilled Manual,M,S,1,3,3,3,128056
98242,Cliffside,British Columbia,Canada,V8Y 1L1,7/21/1965,Bachelors ,Skilled Manual,M,M,1,0,4,4,117893
56014,N. Vancouver,British Columbia,Canada,V7L 4J4,3/24/1965,Graduate Degree,Professional,F,M,1,1,0,0,98252
83051,Puyallup,Washington,United States,98371,12/4/1965,Graduate Degree,Professional,M,M,1,1,0,0,111936
80226,Bellflower,California,United States,90706,2/17/1964,Bachelors ,Professional,M,S,0,1,0,0,65697
85133,Glendale,California,United States,91203,10/2/1964,Bachelors ,Skilled Manual,M,M,1,2,5,5,78129
98093,Salem,Oregon,United States,97301,12/19/1964,Bachelors ,Skilled Manual,F,S,1,3,5,5,47828
93250,Milwaukie,Oregon,United States,97222,10/15/1964,Bachelors ,Skilled Manual,F,S,1,3,5,5,42576
90754,W. Linn,Oregon,United States,97068,12/6/1963,Bachelors ,Professional,M,S,0,1,0,0,76957
75270,Lemon Grove,California,United States,91945,12/15/1968,Bachelors ,Professional,F,S,0,1,0,0,72588
65272,Spokane,Washington,United States,99202,11/12/1963,Graduate Degree,Professional,F,S,1,0,2,3,88006
97210,Burlingame,California,United States,94010,9/10/1962,Bachelors ,Professional,F,S,1,1,0,1,72524
74703,Cincinnati,Ohio,United States,45202,3/11/1962,Bachelors ,Professional,M,S,1,1,0,1,97047
71207,Spring Valley,California,United States,91977,8/26/1962,Bachelors ,Professional,F,S,0,1,0,1,91502
62450,Spokane,Washington,United States,99202,7/27/1962,Bachelors ,Professional,F,S,0,1,0,1,86106
61765,Shawnee,British Columbia,Canada,V8Z 4N5,5/24/1962,Bachelors ,Professional,F,S,1,1,0,1,100854
68651,Beaverton,Oregon,United States,97005,5/15/1962,Partial College,Skilled Manual,F,M,1,1,0,1,71236
95757,Newport Beach,California,United States,92625,4/22/1962,Partial College,Skilled Manual,F,M,1,1,0,1,74725
61993,Oregon City,Oregon,United States,97045,10/25/1962,Partial College,Skilled Manual,M,M,1,1,0,1,80426
85079,Sooke,British Columbia,Canada,V0,5/14/1962,Partial College,Skilled Manual,M,M,1,1,0,1,77996
89395,Beverly Hills,California,United States,90210,3/9/1961,High School,Skilled Manual,M,M,1,3,3,4,64022
65646,Vancouver,British Columbia,Canada,V7L 4J4,6/2/1960,High School,Skilled Manual,M,M,0,2,2,4,44055
87652,Vancouver,British Columbia,Canada,V7L 4J4,7/17/1960,High School,Skilled Manual,F,S,1,2,2,4,28792
62825,Cliffside,British Columbia,Canada,V8Y 1L1,6/22/1967,Partial College,Skilled Manual,F,S,0,1,0,0,80467
75267,Redmond,Washington,United States,98052,3/12/1967,Partial College,Skilled Manual,M,S,1,1,0,0,78351
73979,Chula Vista,California,United States,91910,2/28/1967,Graduate Degree,Professional,M,S,1,1,0,0,120838
75951,Coronado,California,United States,92118,4/18/1967,Graduate Degree,Professional,M,S,0,1,0,0,116554
52245,Los Angeles,California,United States,90012,2/23/1967,Graduate Degree,Professional,F,S,0,1,0,0,107431
61543,Spokane,Washington,United States,99202,8/19/1960,Partial College,Skilled Manual,F,M,1,1,0,1,74360
66967,Burien,Washington,United States,98168,8/14/1959,Graduate Degree,Professional,M,M,1,0,0,2,144493
76599,Burlingame,California,United States,94010,4/16/1959,Graduate Degree,Professional,M,S,1,0,0,3,126181
53439,Imperial Beach,California,United States,91932,12/21/1958,Bachelors ,Professional,F,M,1,1,0,1,83216
71191,Royal Oak,British Columbia,Canada,V8X,2/6/1958,Bachelors ,Professional,M,M,1,1,0,1,103846
70400,Port Hammond,British Columbia,Canada,V6B 3P7,9/7/1958,Graduate Degree,Professional,F,M,1,0,0,5,117350
56352,Sunbury,Victoria,Australia,3429,5/12/1969,Graduate Degree,Management,F,M,0,0,0,1,118080
94719,Lane Cove,New South Wales,Australia,1597,1/26/1969,Graduate Degree,Management,F,S,1,0,0,1,105929
95797,Darlinghurst,New South Wales,Australia,2010,11/13/1969,Graduate Degree,Management,F,M,1,0,0,1,110801
67410,Hervey Bay,Queensland,Australia,4655,10/15/1969,Graduate Degree,Management,F,S,1,0,0,1,108959
97129,Darlinghurst,New South Wales,Australia,2010,5/11/1968,Bachelors ,Professional,F,M,1,1,2,2,84626
70369,Matraville,New South Wales,Australia,2036,1/11/1968,Bachelors ,Professional,F,S,0,1,2,2,87729
71006,Rhodes,New South Wales,Australia,2138,8/22/1967,Graduate Degree,Management,M,M,0,2,5,5,145742
87955,Hervey Bay,Queensland,Australia,4655,1/20/1967,Graduate Degree,Management,F,M,1,2,5,5,119205
54913,Darlinghurst,New South Wales,Australia,2010,5/4/1967,Graduate Degree,Management,M,M,0,2,5,5,148489
51744,Gold Coast,Queensland,Australia,4217,8/15/1966,Graduate Degree,Management,F,M,0,3,5,5,114540
60434,Townsville,Queensland,Australia,4810,10/5/1965,Bachelors ,Professional,F,S,0,1,2,2,88206
58157,Geelong,Victoria,Australia,3220,7/9/1965,Bachelors ,Professional,M,M,1,1,3,3,98544
99468,Melbourne,Victoria,Australia,3000,3/11/1965,Bachelors ,Professional,F,M,1,1,3,3,88563
51071,Geelong,Victoria,Australia,3220,5/4/1965,Bachelors ,Professional,F,S,0,1,0,0,94790
